event_id,timestamp,sender_email,recipient_email,source_ip,subject_line,email_body_length,classification_level
2441c77e-1a10-4504-b75c-9d786236cba9,2026-01-02 07:29:30.575849,dawn.gross@navy.mil,jones@agency.gov,93.196.191.230,Timesheet: Trip school.,618,UNCLASSIFIED
6252daf6-25d9-4f2b-9bae-77e2dbba4cda,2025-12-29 21:13:25.112768,jeffrey.ramirez@army.mil,mcdonald@agency.gov,41.54.139.54,DoD Policy Update: Police produce.,672,UNCLASSIFIED
aee1e078-0864-4ce9-956a-705856c82783,2025-12-29 00:58:50.886296,michael.moore@mail.mil,pena@agency.gov,77.213.225.176,CONFIDENTIAL: Site most dog.,4798,UNCLASSIFIED
fd4fbc8e-3f5c-4a18-821b-86caa3671970,2025-12-15 08:45:19.300272,jose.sosa@mail.mil,hawkins@agency.gov,209.53.180.125,DoD Policy Update: Resource about.,1192,UNCLASSIFIED
26171ade-3abf-4b40-bc61-4b61aeb95f56,2026-01-05 00:01:40.504797,carlos.parker@navy.mil,carrillo@agency.gov,92.204.50.4,DoD Policy Update: Get door.,1421,UNCLASSIFIED
805d15c6-8a2f-4a9b-89d6-ddec8da1f990,2025-12-23 12:55:18.880561,marcus.baker@navy.mil,thomas@agency.gov,164.248.54.189,CONFIDENTIAL: Laugh Mr.,3023,UNCLASSIFIED
976b4373-43a9-4db6-a123-f9d6b2ee23fc,2025-12-27 23:45:59.120460,kenneth.evans@yahoo.com,jones@agency.gov,84.131.202.181,Timesheet: Find network leave.,4521,UNCLASSIFIED
c7a92767-730c-415e-9c28-b89f49a61260,2025-12-15 05:20:44.828190,mary.cox@navy.mil,brown@agency.gov,199.119.97.200,FOUO: Window on arrive.,4921,UNCLASSIFIED
a15f4a0f-302f-4ef0-8b61-b493b5e05513,2025-12-24 16:29:10.166719,kristin.hester@yahoo.com,ramirez@agency.gov,210.13.192.117,DoD Policy Update: Green.,4022,UNCLASSIFIED
a7c88959-de05-47df-91c9-503dfb8a5b1c,2025-12-23 00:11:15.988210,kelly.hahn@yahoo.com,hughes@agency.gov,172.81.93.22,CONFIDENTIAL: Ten the.,2604,UNCLASSIFIED
3a5239ea-6e98-4cd3-ae4f-4f109950f8b3,2026-01-01 12:15:01.780571,cameron.carpenter@yahoo.com,zavala@agency.gov,3.65.59.145,FOUO: Modern people under.,2668,UNCLASSIFIED
2a36ebd8-fa34-47cd-9564-4e01552f9e7d,2026-01-04 12:01:46.223664,amy.perez@gmail.com,maldonado@agency.gov,221.248.211.25,Travel Authorization: Thing yeah suggest.,4438,UNCLASSIFIED
8d0290d9-7efc-43c3-a583-56c6add21fff,2025-12-21 12:20:47.835510,gregory.jackson@army.mil,myers@agency.gov,221.115.152.119,FOUO: Drug green.,4944,UNCLASSIFIED
bcf9766a-f82e-4ae7-a7f1-68f7a41a73be,2026-01-04 10:47:26.301955,sharon.stewart@yahoo.com,hill@agency.gov,146.242.237.223,FOUO: Together director sport.,2110,UNCLASSIFIED
01c35f85-3dbf-4984-8108-601e38255526,2025-12-20 20:38:27.247128,ronald.goodwin@navy.mil,stark@agency.gov,194.134.62.33,Travel Authorization: Real enjoy.,4432,UNCLASSIFIED
6598e08a-3450-4754-acf0-bbae7244ac74,2025-12-21 12:53:48.769802,laura.guerrero@gmail.com,wood@agency.gov,26.128.88.126,Timesheet: Call truth.,2506,UNCLASSIFIED
c47f318f-7a95-435d-9066-018953a90f54,2025-12-28 02:15:06.289803,kaitlyn.stevens@mail.mil,howard@agency.gov,183.228.29.252,Travel Authorization: Tell school she including.,2491,UNCLASSIFIED
468212ff-bf91-49b1-b6d1-85d02e4624c7,2025-12-08 11:16:05.311160,natalie.smith@navy.mil,boone@agency.gov,62.160.126.61,CONFIDENTIAL: Worry nor table.,706,UNCLASSIFIED
7839743a-4889-4d60-b51c-ec9be0d2960a,2026-01-03 13:32:26.783681,christina.clay@navy.mil,snyder@agency.gov,93.0.171.171,FOUO: Past nothing.,2259,UNCLASSIFIED
6eff88c3-a508-472f-883a-3fa01041f3b5,2025-12-18 00:32:41.386397,patrick.butler@mail.mil,larson@agency.gov,130.95.150.72,CONFIDENTIAL: Before staff.,68,UNCLASSIFIED
1f9b4e2b-e211-4a60-af8c-2de70a98b2ce,2025-12-10 23:32:24.218987,christina.castillo@army.mil,sullivan@agency.gov,164.172.110.35,Timesheet: Field east.,2112,UNCLASSIFIED
9a9b4c96-ef63-4f52-934f-575adb66451e,2025-12-08 11:37:39.373695,lisa.garza@mail.mil,welch@agency.gov,114.179.162.81,Travel Authorization: Half agreement.,2953,UNCLASSIFIED
16439974-4372-4d71-9e46-7f210c81e6e9,2026-01-04 02:45:01.091063,david.garza@navy.mil,george@agency.gov,143.76.221.198,Travel Authorization: Economy.,2772,UNCLASSIFIED
ccc7ecce-200b-4907-b26c-04c8d4a56194,2025-12-29 14:46:19.300189,tina.fry@yahoo.com,ramirez@agency.gov,76.23.198.221,FOUO: Society difference.,153,UNCLASSIFIED
36bc07cb-07db-48ad-b81e-017c2e9cbbd7,2025-12-12 03:07:47.427475,mark.lynch@gmail.com,burgess@agency.gov,70.209.123.236,CONFIDENTIAL: Industry rock.,2532,UNCLASSIFIED
0795b096-3ddd-47b9-8453-223ce64835b5,2025-12-12 00:32:12.306711,jesse.smith@navy.mil,garcia@agency.gov,90.236.148.193,DoD Policy Update: Structure image.,643,UNCLASSIFIED
a2cb8828-210a-4211-99c6-3b17ef7ab0ff,2025-12-26 07:21:24.442810,becky.calderon@gmail.com,hicks@agency.gov,55.7.98.112,Timesheet: Citizen.,1354,UNCLASSIFIED
2e798465-63dd-4661-a1fb-38caecc0d970,2025-12-14 04:51:36.803253,christopher.nichols@yahoo.com,curtis@agency.gov,55.22.19.149,Travel Authorization: Everything view.,165,UNCLASSIFIED
c90da732-4489-445c-9131-e255aca602f3,2025-12-27 11:25:43.669489,jason.freeman@mail.mil,dunn@agency.gov,119.18.63.12,Travel Authorization: Wear bank.,3270,UNCLASSIFIED
765cc6ed-7846-4539-82f3-605f852e206d,2026-01-04 09:02:44.635916,audrey.lawson@army.mil,bates@agency.gov,137.84.203.144,ACTION REQUIRED: TOP SECRET DISCLOSURE,1829,UNKNOWN
d645ca48-ac2e-4774-b73d-38530d237284,2025-12-25 07:04:00.774956,steven.lowe@gmail.com,brown@agency.gov,146.11.176.136,FOUO: True base single.,4604,UNCLASSIFIED
6f0a9f92-e74e-45a5-aa7b-86e83d1ec26d,2026-01-04 01:20:53.948491,john.king@mail.mil,cochran@agency.gov,110.79.5.9,FOUO: Table worker interest.,4380,UNCLASSIFIED
c39fc2a7-f955-4b4b-946b-1a0278471b91,2026-01-06 06:20:08.908884,kimberly.johnson@army.mil,petty@agency.gov,58.232.22.86,FOUO: Full nation.,3562,UNCLASSIFIED
1dfce328-b666-4190-8f73-ad04e60fcfaa,2025-12-22 10:14:04.956020,john.cruz@army.mil,key@agency.gov,156.15.118.81,FOUO: Everyone seven free evidence.,3743,UNCLASSIFIED
8d5c0723-ceca-4470-a901-57e069c216f1,2025-12-21 03:02:21.611312,jeanne.washington@navy.mil,wilson@agency.gov,45.97.132.3,CONFIDENTIAL: Lawyer discussion.,1360,UNCLASSIFIED
4d27d82d-6902-41a7-8b78-3b3692617044,2026-01-02 16:13:55.415614,ronald.rhodes@mail.mil,walls@agency.gov,209.234.4.83,Timesheet: Stage.,3335,UNCLASSIFIED
a1da3564-ac3e-4d24-aa8d-e7578d66a19d,2025-12-10 16:23:26.611015,paige.santos@yahoo.com,barber@agency.gov,141.37.221.7,Timesheet: Politics month.,4107,UNCLASSIFIED
364b76c6-06e9-4e46-9ea6-755e8735d4d1,2026-01-02 20:35:05.902795,tanya.peterson@navy.mil,walker@agency.gov,201.189.34.110,DoD Policy Update: Single another next.,4567,UNCLASSIFIED
5c354564-869f-4562-80b6-3c04ae87f5e3,2025-12-21 02:24:14.922992,john.sheppard@mail.mil,obrien@agency.gov,35.216.181.115,CONFIDENTIAL: Process some.,1007,UNCLASSIFIED
14c4d108-2d30-4610-8bcc-a948f704c9bb,2025-12-09 12:04:07.432429,amy.davidson@navy.mil,carlson@agency.gov,7.18.48.206,ACTION REQUIRED: VERIFY ACCOUNT,843,UNKNOWN
af4bf0e5-60ba-454c-bbb2-d187e0e30811,2025-12-16 22:04:58.762983,sarah.jackson@yahoo.com,pace@agency.gov,174.54.6.123,FOUO: Manage represent alone.,4331,UNCLASSIFIED
2816771e-fe42-43ab-9198-67e8076eefa2,2025-12-20 20:25:20.467211,annette.fisher@yahoo.com,williams@agency.gov,78.77.56.242,DoD Policy Update: West ahead rich.,3728,UNCLASSIFIED
c5124dcb-ec0b-43da-980a-399e52544911,2025-12-11 13:47:01.387763,patricia.little@navy.mil,montgomery@agency.gov,88.162.170.94,Timesheet: Hot author upon.,2166,UNCLASSIFIED
fb7b3d3d-e2eb-4c3b-92b1-1339306e3d0f,2025-12-29 23:42:47.146964,tina.marshall@army.mil,lang@agency.gov,166.133.199.131,Timesheet: Stuff present.,894,UNCLASSIFIED
0ecc41a8-1694-4316-acd2-71e98b0db2fe,2025-12-25 20:56:35.900525,summer.west@gmail.com,green@agency.gov,93.97.188.196,Travel Authorization: Within base water.,2253,UNCLASSIFIED
0eb3d189-7253-4756-82dc-be722c2df63a,2025-12-24 06:29:19.732437,linda.mullins@army.mil,watson@agency.gov,34.3.158.150,FOUO: Space subject former.,3118,UNCLASSIFIED
901ad03a-8797-4323-84e3-3c945a0af429,2025-12-26 08:40:20.590588,theresa.martin@army.mil,kidd@agency.gov,14.70.40.175,Travel Authorization: Help country.,1608,UNCLASSIFIED
df6d1ac0-39c1-400b-a13e-7d42cb6914cc,2026-01-04 09:55:50.552024,george.tucker@army.mil,rose@agency.gov,153.70.190.254,Travel Authorization: Must region tax such.,1721,UNCLASSIFIED
51972587-640e-4a76-adaf-34a97ba0dcd8,2025-12-19 16:44:34.343774,rachel.gutierrez@mail.mil,stephens@agency.gov,7.57.237.158,Timesheet: Total view.,3802,UNCLASSIFIED
1462eb98-6fc3-4d88-b3c5-eaa55aa3971d,2025-12-14 04:36:49.893330,stephen.moses@gmail.com,garcia@agency.gov,92.193.13.216,Timesheet: Store once.,200,UNCLASSIFIED
d12aaaec-cb68-4aa0-bd5f-c1651b63a9e5,2025-12-16 17:56:22.225465,tamara.williams@yahoo.com,reyes@agency.gov,82.109.224.70,Timesheet: Teach nearly.,2336,UNCLASSIFIED
fe0f3a4f-7e31-4c6c-bc6e-22e7ffab19fa,2026-01-05 07:58:48.862352,eileen.sutton@gmail.com,little@agency.gov,166.247.173.179,FOUO: Movement official leader.,2473,UNCLASSIFIED
891d6124-e157-4867-bc2e-c59eb74aed16,2026-01-03 16:43:49.339119,kelly.graham@yahoo.com,mays@agency.gov,158.188.105.252,FOUO: Product himself.,1318,UNCLASSIFIED
300537e7-7186-4ff9-a1e3-ad316c8e825d,2026-01-06 04:40:50.782924,jamie.pearson@navy.mil,reyes@agency.gov,214.105.51.218,Timesheet: Create her only.,3609,UNCLASSIFIED
ac1545ef-964d-41ec-975c-5e83810071ea,2025-12-20 20:51:07.706002,robert.stewart@navy.mil,ortiz@agency.gov,50.94.227.105,ACTION REQUIRED: TOP SECRET DISCLOSURE,679,UNKNOWN
b80b6597-d708-4786-96ed-7969bcc5d0a9,2025-12-20 06:15:17.632379,dennis.padilla@navy.mil,craig@agency.gov,129.154.161.26,DoD Policy Update: Society traditional.,4529,UNCLASSIFIED
acd7645c-aed7-4eaa-863f-72874fbc37aa,2025-12-23 16:01:22.938550,david.johnson@navy.mil,castaneda@agency.gov,9.10.211.180,Timesheet: Interest.,1384,UNCLASSIFIED
ad6cca76-eb63-4f23-badd-2d13c5be22d4,2025-12-23 06:33:08.045327,mariah.gray@navy.mil,ballard@agency.gov,12.245.94.3,Travel Authorization: Edge.,4316,UNCLASSIFIED
01634960-c836-429a-ab91-f5a2e49f19be,2025-12-15 09:00:40.082052,susan.smith@mail.mil,gross@agency.gov,111.226.6.153,Timesheet: First lose become.,3362,UNCLASSIFIED
8768de76-c82e-443b-88c4-8e7f3dd6dcd7,2025-12-27 04:40:08.238615,heather.perry@gmail.com,simpson@agency.gov,48.79.184.128,CONFIDENTIAL: Contain majority everybody.,1785,UNCLASSIFIED
a3b0eb6b-0dc0-404c-8243-6ca9d6a30888,2025-12-09 22:52:14.947086,karen.contreras@gmail.com,wilkinson@agency.gov,17.162.156.210,CONFIDENTIAL: Beautiful nice because task.,2591,UNCLASSIFIED
8d4d4cee-3872-4f17-b3f1-4e11dd511d98,2025-12-25 22:40:58.744282,lindsey.mills@mail.mil,patton@agency.gov,8.243.89.187,CONFIDENTIAL: Over develop.,2073,UNCLASSIFIED
976459fc-6aea-4b0c-8ec6-4990ad14f46f,2025-12-17 10:36:18.095065,kyle.nguyen@army.mil,hall@agency.gov,192.240.116.207,ACTION REQUIRED: URGENT WIRE TRANSFER,2959,UNKNOWN
8fcd671a-3a17-4cce-ab7f-d93421ba06dc,2025-12-27 14:28:27.151665,miguel.castro@gmail.com,eaton@agency.gov,120.238.16.71,CONFIDENTIAL: Appear.,2918,UNCLASSIFIED
eb8ec40c-2976-4ba6-9bec-6b316f13a2b4,2025-12-16 20:51:46.582575,jesse.woodard@navy.mil,adams@agency.gov,175.252.41.64,Travel Authorization: Impact catch beyond.,3078,UNCLASSIFIED
d4559a3f-4aee-4107-aaa4-4b953caf4bb1,2026-01-05 03:36:57.684875,robyn.harrison@army.mil,higgins@agency.gov,142.250.28.149,DoD Policy Update: Official interesting focus.,2342,UNCLASSIFIED
a46e3d8f-8b0a-4fc5-8771-70173c04e706,2025-12-10 20:23:18.787378,michelle.white@yahoo.com,campos@agency.gov,79.59.90.200,FOUO: Natural later.,3948,UNCLASSIFIED
cbce1c32-7748-449b-8f30-6e234d2c7f9c,2025-12-22 19:54:11.937304,tammy.thompson@yahoo.com,wells@agency.gov,50.200.91.4,DoD Policy Update: Time report to.,2753,UNCLASSIFIED
6c275513-8927-4a2d-965d-ba1dc3879ce9,2025-12-20 01:44:16.515776,james.jones@navy.mil,romero@agency.gov,196.205.254.93,Timesheet: Feeling suffer performance.,1796,UNCLASSIFIED
db968c7b-7a70-41bf-844b-f982a5cb3df4,2025-12-12 15:30:43.594948,alexander.thompson@army.mil,ford@agency.gov,172.127.40.48,Timesheet: Most gun career hold.,1370,UNCLASSIFIED
730b7efe-db64-4d6a-9e8f-38e0fd6ef689,2025-12-19 20:42:11.489875,regina.forbes@yahoo.com,norman@agency.gov,136.37.239.90,Timesheet: Executive painting against.,2520,UNCLASSIFIED
300968c5-c845-4b89-8e6b-072db2f1f310,2025-12-31 04:27:55.421467,robert.bailey@navy.mil,mills@agency.gov,55.195.234.145,FOUO: Start national ahead their.,4099,UNCLASSIFIED
a57bd68e-8e8f-4350-873c-aa9c805bca68,2025-12-09 17:46:07.484365,joann.hall@mail.mil,long@agency.gov,183.230.237.91,Timesheet: Near cultural.,1545,UNCLASSIFIED
9e9a5062-4f2f-4ac0-aeb6-e3acbe9e3e1b,2026-01-01 22:36:14.294644,christine.lopez@gmail.com,ford@agency.gov,211.146.9.194,Travel Authorization: International call.,4762,UNCLASSIFIED
234b5518-bade-4d0e-9f80-91e4179fbbcc,2025-12-08 22:36:09.199107,gregory.hodges@navy.mil,hunt@agency.gov,185.120.90.202,DoD Policy Update: Per role age.,1865,UNCLASSIFIED
f5ca57f3-6a1f-4694-bcf3-4ff6d038d580,2025-12-21 10:46:13.943115,nicholas.johnson@mail.mil,ellison@agency.gov,140.7.238.28,DoD Policy Update: Pm after.,3947,UNCLASSIFIED
6b35adad-8081-4e60-96c2-78f7b65a4c0e,2025-12-31 12:20:43.404425,jessica.fitzpatrick@navy.mil,martin@agency.gov,87.183.17.209,DoD Policy Update: May too.,4316,UNCLASSIFIED
ff23cb48-3fea-4c0f-bf64-bdbaa53adaf1,2025-12-21 14:04:40.916614,cindy.oliver@mail.mil,murphy@agency.gov,113.196.206.106,Travel Authorization: Senior turn arrive.,3757,UNCLASSIFIED
aa0249f4-2331-4670-bd40-22770959af36,2025-12-19 21:41:14.516399,michael.bautista@yahoo.com,landry@agency.gov,47.159.82.3,Timesheet: When already voice.,4426,UNCLASSIFIED
e103fe56-0c48-480d-8b19-489cafe521b0,2025-12-13 14:39:51.818127,samantha.young@gmail.com,willis@agency.gov,17.183.50.138,Timesheet: Guy conference.,3410,UNCLASSIFIED
e8e49394-9084-4219-adca-16fe3e0b49e2,2026-01-05 21:57:44.297842,james.riley@gmail.com,alvarez@agency.gov,47.218.28.236,CONFIDENTIAL: Really loss.,1815,UNCLASSIFIED
cab3a037-3ddc-4eed-9866-45f392cedcb9,2025-12-15 07:49:21.191624,james.gutierrez@navy.mil,hernandez@agency.gov,202.186.100.9,FOUO: Ready.,499,UNCLASSIFIED
bb875ed1-9d87-461c-a103-34bdcf4b8398,2026-01-06 09:06:15.834418,tyler.tran@gmail.com,jackson@agency.gov,47.30.116.133,FOUO: Inside watch.,275,UNCLASSIFIED
a381b255-c872-4761-98cc-0d80579897b3,2026-01-05 18:49:13.929718,valerie.shah@army.mil,jenkins@agency.gov,36.229.210.0,Travel Authorization: One bag head.,1174,UNCLASSIFIED
e87d2e39-0cf1-4442-8374-b32ab00711a7,2026-01-02 09:32:16.607034,jeremiah.medina@mail.mil,chapman@agency.gov,86.97.136.100,FOUO: Experience apply.,578,UNCLASSIFIED
a39730f5-4b13-4df0-b0e2-9710785c32e2,2025-12-20 00:28:47.173571,michael.huerta@mail.mil,roach@agency.gov,113.164.221.142,DoD Policy Update: Concern.,2434,UNCLASSIFIED
2d0112c6-6e8c-4ac4-8a57-abe69dfb6f34,2025-12-25 20:16:02.154526,nicholas.thomas@navy.mil,hodges@agency.gov,38.183.61.58,ACTION REQUIRED: URGENT WIRE TRANSFER,3592,UNKNOWN
7d416605-9c50-488c-b756-8a7a11d70dfe,2025-12-25 05:06:28.230102,erica.saunders@gmail.com,harrison@agency.gov,141.243.143.202,Timesheet: Firm others behind.,4223,UNCLASSIFIED
0496dbef-5adf-4214-8f05-af67ae1bf3d0,2025-12-28 06:00:28.322927,joshua.anderson@navy.mil,mendoza@agency.gov,161.122.82.91,Timesheet: Help adult.,2032,UNCLASSIFIED
b1ca51df-3659-476b-9ca3-2ba377d4b4ac,2025-12-08 14:29:06.378472,amber.scott@mail.mil,kirk@agency.gov,90.215.35.63,DoD Policy Update: Dream nothing.,659,UNCLASSIFIED
2149bebc-4b69-4ef6-b010-56e518eead5c,2025-12-18 18:36:37.497198,beth.stanley@army.mil,scott@agency.gov,12.221.150.186,Travel Authorization: Already claim reality travel.,2899,UNCLASSIFIED
346ada58-9774-4f16-85bb-69a71f5e5135,2026-01-02 07:55:42.377660,karen.johnson@navy.mil,pugh@agency.gov,220.115.56.202,Timesheet: Organization sense.,3707,UNCLASSIFIED
85fb3343-21f4-474e-9f66-99a1cfc5646b,2025-12-14 10:22:32.200260,michelle.wilson@mail.mil,duncan@agency.gov,137.182.142.85,Timesheet: Same early.,1787,UNCLASSIFIED
0412b201-a3b9-4883-b8fc-13dd488848ed,2025-12-22 08:34:20.820610,jermaine.freeman@yahoo.com,woods@agency.gov,42.249.68.191,DoD Policy Update: Send between.,4379,UNCLASSIFIED
ec86a113-dc9d-4288-8a10-756e0c0831eb,2026-01-02 04:12:19.157606,sarah.goodman@army.mil,parrish@agency.gov,81.133.171.162,CONFIDENTIAL: House will own raise.,3789,UNCLASSIFIED
837b0268-fad0-419b-88da-00fc25af3170,2025-12-24 10:22:55.934155,christie.diaz@gmail.com,schwartz@agency.gov,70.187.219.4,CONFIDENTIAL: Car.,4275,UNCLASSIFIED
89c77d98-6125-4804-a6ed-236246d11fe4,2025-12-30 17:17:26.618049,carla.turner@mail.mil,douglas@agency.gov,136.25.123.150,Timesheet: Require than.,1351,UNCLASSIFIED
16469b4c-cea3-417d-bd18-ee8d04cd5dd4,2025-12-08 03:52:34.638109,michael.kim@yahoo.com,mcdaniel@agency.gov,216.29.65.236,FOUO: Story side.,1828,UNCLASSIFIED
41632ced-a510-442d-996d-c4939a38e1b7,2025-12-08 00:22:23.553886,william.morris@yahoo.com,harper@agency.gov,112.47.29.92,FOUO: Authority protect bit.,280,UNCLASSIFIED
dc69bb11-c734-45cb-9263-4f93b21a6f94,2025-12-26 11:47:59.998651,dustin.henderson@yahoo.com,jordan@agency.gov,11.246.137.116,ACTION REQUIRED: RESET PASSWORD NOW,843,UNKNOWN
0b44c52f-f12f-4288-a6bf-767ee38da854,2025-12-19 13:03:30.151204,linda.armstrong@gmail.com,jensen@agency.gov,132.95.197.141,DoD Policy Update: Act have.,4429,UNCLASSIFIED
5ce6e86f-2558-4699-9d24-5a629628feaa,2026-01-06 09:25:52.765885,eric.martin@mail.mil,brown@agency.gov,159.206.167.130,CONFIDENTIAL: Create hot easy.,4220,UNCLASSIFIED
2cf2f400-0df0-463b-9da6-3edc96af559b,2025-12-31 12:09:08.907447,kevin.tyler@mail.mil,hall@agency.gov,42.203.45.55,FOUO: Anyone why father.,3450,UNCLASSIFIED
36611769-1247-46de-9011-20757ccdca97,2025-12-29 11:56:42.592252,stephanie.ferguson@yahoo.com,morris@agency.gov,112.191.176.63,CONFIDENTIAL: Which all.,390,UNCLASSIFIED
ce07fd7f-34a1-4003-8453-66f9b8524612,2025-12-09 12:19:06.087083,charles.hopkins@gmail.com,hart@agency.gov,94.130.34.211,DoD Policy Update: Since nature exist.,965,UNCLASSIFIED
bdc1722c-b032-49b0-a968-456487f6aa14,2026-01-05 06:24:24.500640,john.johnson@navy.mil,graham@agency.gov,65.65.158.167,Timesheet: Ago food.,3264,UNCLASSIFIED
3f5e05aa-c226-41e0-a7dc-2f08fa6a0933,2025-12-11 12:26:57.717857,douglas.watson@mail.mil,robertson@agency.gov,57.60.232.44,FOUO: Environmental character from.,3114,UNCLASSIFIED
87a06de4-b62a-43ea-b49e-d033c8e9d6c1,2025-12-22 12:56:15.936112,michael.tran@army.mil,mcdonald@agency.gov,1.98.7.236,DoD Policy Update: Now newspaper.,4375,UNCLASSIFIED
c11c73c6-8916-48b7-8550-f1d2db01f37a,2026-01-05 08:28:01.699820,christopher.mcclain@gmail.com,brown@agency.gov,79.154.119.217,CONFIDENTIAL: Want program light.,1170,UNCLASSIFIED
c7a94969-f298-488e-b45b-552c5989d384,2025-12-15 08:24:15.646191,lisa.maldonado@navy.mil,roberts@agency.gov,145.72.65.124,Timesheet: Mind rate.,2198,UNCLASSIFIED
b26ddb25-1dfd-4ef6-bdfd-ac50b8293187,2026-01-05 06:15:17.425868,dillon.bray@yahoo.com,clark@agency.gov,14.193.70.158,CONFIDENTIAL: Direction along open.,3679,UNCLASSIFIED
b11362c1-8f30-4988-81d4-4fcb104ac14a,2025-12-26 18:39:33.462132,sean.payne@navy.mil,robertson@agency.gov,77.120.182.12,ACTION REQUIRED: URGENT WIRE TRANSFER,3839,UNKNOWN
09c6e991-896f-4d72-a98a-8064dfe70e03,2026-01-04 07:19:18.974244,victoria.hall@mail.mil,huerta@agency.gov,66.80.108.138,Travel Authorization: Later feel simple.,4577,UNCLASSIFIED
f2f62910-ad3f-4d0c-a111-123f76830671,2025-12-18 14:39:13.463152,kathryn.parrish@army.mil,santiago@agency.gov,115.212.20.149,FOUO: Reality important.,1227,UNCLASSIFIED
e5477c56-fe5c-46f9-ab27-5fe52824ccfe,2025-12-31 01:47:24.090521,gary.peters@army.mil,cain@agency.gov,84.37.58.19,CONFIDENTIAL: Where.,1951,UNCLASSIFIED
d3ed84a5-0c9d-4182-8bca-73d37bd6575f,2025-12-11 08:28:56.650868,eric.ellison@yahoo.com,wise@agency.gov,16.32.46.12,FOUO: Brother black.,1180,UNCLASSIFIED
4371eefd-fa68-4eb4-a479-69d42264aabd,2025-12-29 04:49:01.481510,charles.perez@yahoo.com,gray@agency.gov,118.156.99.142,Travel Authorization: These possible pull.,4489,UNCLASSIFIED
bbd6830f-da46-4daf-aabf-d83e67e5c1f7,2025-12-16 16:10:29.291098,lindsey.french@mail.mil,mercado@agency.gov,174.210.116.243,FOUO: Reflect operation.,4042,UNCLASSIFIED
6126f0c2-62dd-44ac-8655-96d449cd3226,2025-12-25 01:57:13.320187,austin.allen@gmail.com,banks@agency.gov,166.170.22.32,DoD Policy Update: Physical throw mother.,2980,UNCLASSIFIED
655894e2-6346-4d5d-bca1-312d2296048c,2025-12-22 21:32:32.814594,shelby.adams@army.mil,castro@agency.gov,62.144.129.58,Travel Authorization: Per.,3313,UNCLASSIFIED
6e433667-7a39-4c5f-b3e7-57fb52fcaa4f,2025-12-10 01:28:31.634498,courtney.montgomery@yahoo.com,leblanc@agency.gov,83.35.162.137,Travel Authorization: Investment history.,4005,UNCLASSIFIED
1d3b4514-ba90-4a23-b2bc-ee94be3bb0e6,2025-12-27 21:38:13.106641,kelli.atkins@army.mil,johnson@agency.gov,108.94.189.14,FOUO: Base race.,864,UNCLASSIFIED
381bc464-4545-42d0-b2fd-10a76f764c0d,2026-01-06 07:08:15.962265,lauren.lewis@navy.mil,douglas@agency.gov,187.222.207.152,CONFIDENTIAL: These team hope.,2468,UNCLASSIFIED
caedfa7b-4c98-4c09-9494-3d9af61aa8b3,2026-01-05 22:44:08.381320,lance.scott@mail.mil,smith@agency.gov,213.234.148.110,DoD Policy Update: Certainly.,3968,UNCLASSIFIED
50412195-93ae-4bc4-b50d-628b0dd3bba3,2026-01-04 21:52:08.076687,cassandra.fleming@navy.mil,bailey@agency.gov,219.70.218.49,Timesheet: Pressure trouble effort.,3680,UNCLASSIFIED
8250f7d1-45a0-41d0-b375-6e58c1d43ad1,2025-12-30 19:30:28.220143,william.johnson@mail.mil,mitchell@agency.gov,51.142.110.193,Travel Authorization: Support majority fear.,3775,UNCLASSIFIED
7e495772-cbe5-41a9-ad6f-2d50386cb9ee,2025-12-29 08:39:37.102999,alexandra.serrano@mail.mil,hoover@agency.gov,112.107.43.14,Timesheet: Key hospital.,137,UNCLASSIFIED
40fa365b-a761-41c4-92f4-c95abfeee0de,2025-12-12 20:24:56.200187,sheila.taylor@mail.mil,ruiz@agency.gov,128.84.143.114,FOUO: Day fly he.,4299,UNCLASSIFIED
c7ed6105-d05a-4213-8e65-f6cd7ac553cc,2025-12-22 13:20:43.036537,roger.mcknight@army.mil,walters@agency.gov,38.135.253.46,Travel Authorization: Remember family range.,2223,UNCLASSIFIED
74ca39fb-24cd-463f-8b29-c4321675ad8c,2025-12-13 15:43:44.891768,matthew.thompson@gmail.com,nelson@agency.gov,163.151.91.139,Timesheet: Herself career market himself.,3646,UNCLASSIFIED
d686b9eb-c527-4d5d-b6b8-34d66379b829,2025-12-24 03:45:03.371118,nathan.franklin@gmail.com,anderson@agency.gov,207.156.3.20,Travel Authorization: Red toward.,672,UNCLASSIFIED
f75c216d-2154-4e6b-a989-638360dab2d2,2025-12-31 05:27:41.776358,anne.davis@gmail.com,watson@agency.gov,161.190.110.207,DoD Policy Update: Visit treatment deal.,1071,UNCLASSIFIED
c060c81e-09a1-4bf7-8178-7f0d00be5158,2025-12-24 17:00:17.658171,logan.smith@navy.mil,hernandez@agency.gov,25.65.52.65,CONFIDENTIAL: Job car hold.,1256,UNCLASSIFIED
2d902924-20cf-4a64-9da3-a4fbbcd89bb9,2025-12-25 18:01:14.699497,jacob.foster@mail.mil,smith@agency.gov,188.124.3.169,Timesheet: Agency might.,510,UNCLASSIFIED
82a36430-fbd3-4e81-afba-9a14435702f9,2025-12-10 01:08:47.069401,joseph.blair@yahoo.com,gonzales@agency.gov,202.18.204.116,ACTION REQUIRED: VERIFY ACCOUNT,3328,UNKNOWN
